epoch,fill_requirement,loss,lr,val_best_iou,val_loss
34,True,0.2738525260725747,2.4009996e-05,0.865625,0.571334071457386
35,True,0.2708941275010938,2.4009996e-05,0.8787499999999999,0.566338124871254
36,True,0.2694622718121695,2.4009996e-05,0.875625,0.5734432280063629
37,True,0.2721116139836933,2.4009996e-05,0.8800000000000001,0.5750273525714874
38,True,0.2646255479234716,2.4009996e-05,0.884375,0.5664978846907616
39,True,0.27610251877618874,2.4009996e-05,0.8746875,0.5792196244001389
40,True,0.26911519733460054,2.4009996e-05,0.8800000000000001,0.5477290958166122
41,True,0.26707149131790453,2.4009996e-05,0.8731250000000002,0.5842153549194335
42,True,0.2616638608276844,2.4009996e-05,0.871875,0.5598979711532592
43,True,0.26502963868172275,2.4009996e-05,0.8759375,0.5347270965576172
44,True,0.2609607749659082,1.6806996e-05,0.8753124999999999,0.5754820182919502
45,True,0.26211137667946194,1.6806996e-05,0.8696875000000001,0.566236887872219
46,True,0.2573941469840381,1.6806996e-05,0.8743749999999999,0.5496044933795929
47,True,0.2556770397917084,1.6806996e-05,0.8793749999999999,0.5974539190530777
48,True,0.25617280566821926,1.6806996e-05,0.8821875,0.5636639401316643
49,True,0.25843006897231807,1.1764898e-05,0.883125,0.5411878228187561
50,True,0.2541093736239102,1.1764898e-05,0.88125,0.5657517194747925
51,True,0.25493652486930723,1.1764898e-05,0.881875,0.5325912401080132
52,True,0.2555006282808988,1.1764898e-05,0.8784375000000001,0.5567753717303277
53,True,0.2545398721552413,1.1764898e-05,0.8800000000000001,0.5623991996049881
54,True,0.25016236188619034,8.235428e-06,0.8803124999999999,0.55686756670475
55,True,0.2515898220565008,8.235428e-06,0.8853125000000001,0.5450458705425263
56,True,0.2498013573496238,8.235428e-06,0.8768750000000001,0.5623794168233871
57,True,0.25076039763896363,8.235428e-06,0.8815625,0.5649914741516113
58,True,0.24842598522486894,8.235428e-06,0.8775000000000001,0.5715269058942795
59,True,0.2475533978122732,8.235428e-06,0.8793749999999999,0.5781199634075165
60,True,0.24649457448850506,8.235428e-06,0.8800000000000001,0.5601509988307953
61,True,0.2480795949049618,5.7648e-06,0.8784375000000001,0.5596819162368775
62,True,0.24713268620164497,5.7648e-06,0.8825000000000001,0.5687161207199096
63,True,0.24659534569667732,5.7648e-06,0.8834375,0.5508155390620232
64,True,0.24740236877747204,5.7648e-06,0.878125,0.584573145210743
65,True,0.24595131653806437,5.7648e-06,0.8793749999999999,0.5489361405372619
66,True,0.24521354579407237,4.03536e-06,0.8796875,0.5575606897473335
67,True,0.2487121626086857,4.03536e-06,0.8715625000000001,0.5667120799422264
68,True,0.24652999558526537,4.03536e-06,0.878125,0.5658773213624955
69,True,0.24515058748100116,4.03536e-06,0.8809375000000002,0.5681754156947136
70,True,0.24590855091810226,4.03536e-06,0.87625,0.5650113582611084
71,True,0.2445191744553006,2.8247518e-06,0.8771875,0.5627296656370163
72,True,0.2447650079169999,2.8247518e-06,0.8746875,0.5589264675974845
73,True,0.24353755916590275,2.8247518e-06,0.8746875000000001,0.5638559892773628
74,True,0.24362064146477244,2.8247518e-06,0.875,0.5619141936302186
75,True,0.24299505550576292,2.8247518e-06,0.8746875,0.556556585431099
